SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
4670140	442	442
4671472	440	440
4672825	454	454
4674116	435	435
4675536	467	467
4676832	445	445
4678229	444	444
4679536	457	457
4680933	452	452
4682362	467	467
4683672	455	455
4685147	469	469
4686483	466	466
4687834	443	443
4688843	486	486
4690242	470	470
4691589	458	458
4692984	461	461
4694339	454	454
4695644	436	436
4696988	435	435
4698398	474	474
4699735	462	462
4701200	459	459
4702539	460	460
4703912	462	462
4705302	457	457
4706664	464	464
4707673	475	475
4708962	433	433
4710303	449	449
4711719	467	467
4713107	461	461
4714455	461	461
4715481	483	483
4716830	457	457
4718188	456	456
4719524	454	454
4720917	454	454
4722326	471	471
4723715	453	453
4725034	448	448
4726400	459	459
4727408	480	480
4728756	473	473
4730172	449	449
4731384	426	426
4732814	456	456
4734229	474	474
4735229	487	487
4736546	438	438
4737610	493	493
4738880	460	460
4740253	450	450
4741578	437	437
4743051	469	469
4744444	477	477
4745815	456	456
4747182	466	466
4748507	452	452
4749907	450	450
4751310	463	463
4752623	452	452
4754135	481	481
4755494	456	456
4756904	472	472
4758333	473	473
4759670	455	455
4760675	492	492
4762081	474	474
4763131	502	502
4764424	460	460
4765854	447	447
4767127	453	453
4768520	451	451
4769971	477	477
4771366	464	464
4772760	472	472
4774169	469	469
4775472	441	441
4776937	468	468
4778249	450	450
4779250	486	486
4780574	459	459
4781947	447	447
4783226	440	440
4784593	431	431
4785922	456	456
4787288	439	439
4788712	483	483
4790066	465	465
4791477	447	447
4792726	437	437
4794079	451	451
4795472	449	449
4796707	428	428
4798174	466	466
4799509	470	470
4800878	450	450
4802267	443	443
4803756	494	494
4805045	457	457
4806416	433	433
4807811	469	469
4808812	496	496
4810130	454	454
4811596	475	475
4813050	483	483
4814061	494	494
4815530	493	493
4816893	471	471
4817904	479	479
4819211	455	455
4820274	476	476
4821669	485	485
4822696	489	489
4824067	468	468
4825501	476	476
4826889	467	467
4828266	459	459
4829659	464	464
4831150	484	484
4832555	481	481
4833982	474	474
4835354	458	458
4836686	456	456
4838109	458	458
4839558	473	473
4840862	452	452
4842270	466	466
4843642	455	455
4845030	453	453
4846050	497	497
4847297	448	448
4848361	473	473
4849727	477	477
4851090	453	453
4852476	465	465
4853882	461	461
4855289	470	470
4856305	505	505
4857601	444	444
4858981	458	458
4860424	471	471
4861755	458	458
4862826	488	488
4864156	473	473
4865170	473	473
4866536	477	477
4867553	492	492
4868930	464	464
4869943	473	473
4871193	436	436
4872634	470	470
4873657	498	498
4875001	472	472
4876412	450	450
4877742	460	460
4879170	452	452
4880503	462	462
4881944	467	467
4883317	465	465
4884723	470	470
4886135	459	459
4887467	457	457
4888883	458	458
4890341	481	481
4891637	459	459
4892665	489	489
4894056	461	461
4895487	473	473
4896848	464	464
4898240	455	455
4899581	452	452
4900918	451	451
4902270	453	453
4903273	474	474
4904618	460	460
4905986	462	462
4907428	461	461
4908794	464	464
4910228	470	470
4911613	475	475
4913008	461	461
4914467	472	472
4915964	494	494
4917291	464	464
4918342	477	477
4919734	497	497
4920737	500	500
4922118	458	458
4923499	455	455
4924519	492	492
4925855	455	455
4927206	445	445
4928571	455	455
4929881	448	448
4931349	468	468
4932710	459	459
4934120	478	478
4935539	469	469
4936917	452	452
4938287	459	459
4939641	460	460
4941034	452	452
4942345	455	455
4943685	438	438
4945084	463	463
4946480	462	462
4947808	459	459
4949190	445	445
4950566	449	449
4951886	452	452
4953240	446	446
4954554	437	437
4955954	465	465
4957181	422	422
4958532	448	448
4959901	445	445
4961260	458	458
4962597	446	446
4963944	456	456
4965313	445	445
4966668	462	462
4968054	452	452
4969353	430	430
4970652	436	436
4972104	470	470
4973416	455	455
4974760	438	438
4976279	486	486
4977581	469	469
4978986	447	447
4980272	441	441
4981612	440	440
4982951	446	446
4984240	444	444
4985690	462	462
4987044	466	466
4988443	456	456
4989691	430	430
4990696	468	468
4991991	452	452
4993383	443	443
4994682	444	444
4995714	474	474
4996979	454	454
4998318	436	436
4999664	456	456
5001114	460	460
5002479	462	462
5003802	445	445
5005264	474	474
5006573	449	449
5007881	449	449
5009368	467	467
5010694	452	452
5011985	437	437
5013351	454	454
5014677	442	442
5015975	430	430
5017258	435	435
5018659	459	459
5020055	459	459
5021498	477	477
5022730	430	430
5024228	475	475
5025617	471	471
5026983	468	468
5028386	459	459
5029786	468	468
5030789	483	483
5032095	450	450
5033102	478	478
5034467	454	454
5035851	474	474
5036877	473	473
5038138	451	451
5039487	445	445
5040799	425	425
5042113	453	453
5043581	459	459
5044922	461	461
5046259	450	450
5047627	450	450
5049002	464	464
5050340	440	440
5051748	456	456
5052992	444	444
5054389	451	451
5055798	467	467
5057136	450	450
5058454	430	430
5059832	461	461
5061072	429	429
5062427	432	432
5063634	422	422
5065042	450	450
5066473	471	471
5067762	449	449
5069099	436	436
5070370	437	437
5071411	469	469
5072643	440	440
5074061	443	443
5075390	467	467
5076797	450	450
5078206	471	471
5079533	451	451
5080910	450	450
5082230	451	451
5083242	481	481
5084513	441	441
5085943	456	456
5087405	485	485
5088688	455	455
5090064	442	442
5091440	465	465
5092889	461	461
5094249	470	470
5095597	462	462
5096976	448	448
5097989	494	494
5099310	459	459
5100665	442	442
5101985	435	435
5103354	453	453
5104675	450	450
5105926	413	413
5107280	438	438
5108650	474	474
5110051	453	453
5111448	474	474
5112684	422	422
5114128	464	464
5115518	470	470
5116887	448	448
5118212	443	443
5119230	492	492
5120463	427	427
5121792	431	431
5123105	447	447
5124449	429	429
5125785	450	450
5127124	461	461
5128552	450	450
5130114	509	509
5131458	475	475
5132827	459	459
5133836	468	468
5135111	450	450
5136571	462	462
5137821	442	442
5139213	447	447
5140470	432	432
5141882	454	454
5143229	455	455
5144592	457	457
5145974	458	458
5147294	441	441
5148623	433	433
5149950	443	443
5151304	455	455
5152555	416	416
5153902	444	444
5155227	451	451
5156578	435	435
5157818	429	429
5159227	457	457
5160532	444	444
5161789	422	422
5163177	448	448
5164448	438	438
5165838	451	451
5167144	451	451
5168447	426	426
5169883	472	472
5171228	448	448
5172473	425	425
5173942	462	462
5175240	465	465
5176619	432	432
5177992	477	477
5179359	448	448
5180675	448	448
5182083	459	459
5183436	452	452
5184786	452	452
5186121	444	444
5187440	438	438
5188819	456	456
5190176	442	442
5191525	464	464
5192926	444	444
5193927	504	504
5195177	431	431
5196548	452	452
5197877	444	444
5198897	480	480
5200135	424	424
5201584	470	470
5202900	438	438
5204225	445	445
5205560	448	448
5206579	477	477
5207848	432	432
5209227	462	462
5210533	440	440
5211893	455	455
5212931	494	494
5214245	451	451
5215645	450	450
5217026	471	471
5218399	453	453
5219822	468	468
5221124	439	439
5222544	472	472
5223840	439	439
5225263	454	454
5226546	452	452
5227939	447	447
5229365	475	475
5230747	458	458
5232140	475	475
5233565	457	457
5234893	471	471
5236284	439	439
5237619	449	449
5238960	457	457
5240378	466	466
5241679	435	435
5242680	489	489
5244009	458	458
5245369	435	435
5246671	453	453
5248052	438	438
5249357	457	457
5250714	440	440
5252054	439	439
5253417	461	461
5254799	459	459
5256185	466	466
5257547	450	450
5258938	456	456
5260208	436	436
5261602	465	465
5263000	460	460
5264405	470	470
5265735	453	453
5267150	451	451
5268608	480	480
5269903	448	448
5271285	455	455
5272609	446	446
5273938	434	434
5274940	490	490
5276195	427	427
5277623	463	463
5279004	458	458
5280372	462	462
5281375	474	474
5282694	463	463
5284083	447	447
5285502	474	474
5286812	446	446
5288193	451	451
5289606	472	472
5290959	468	468
5292323	448	448
5293693	459	459
5295108	456	456
5296515	465	465
5297799	452	452
5299136	433	433
5300457	436	436
5301869	461	461
5303129	444	444
5304490	443	443
5305784	439	439
5307174	444	444
5308528	461	461
5309915	447	447
5311152	437	437
5312156	468	468
5313457	449	449
5314865	452	452
5316169	455	455
5317489	432	432
5318790	432	432
5320133	439	439
5321471	462	462
5322818	437	437
5324190	451	451
5325452	430	430
5326849	459	459
5328238	461	461
5329634	453	453
5330943	446	446
5332336	458	458
5333350	487	487
5334593	432	432
5336012	451	451
5337362	470	470
5338708	459	459
5340080	438	438
5341362	443	443
5342744	443	443
5344077	448	448
5345400	443	443
5346785	449	449
5348174	466	466
5349461	450	450
5350834	437	437
5352173	465	465
5353563	440	440
5354817	432	432
5356183	450	450
5357507	442	442
5358869	465	465
5360217	431	431
5361609	470	470
5362887	426	426
5364235	449	449
5365551	442	442
5366879	438	438
5368269	459	459
5369616	444	444
5370992	463	463
5372339	445	445
5373713	459	459
5374968	436	436
5376319	441	441
5377572	423	423
5378989	452	452
5380240	440	440
5381618	441	441
5382924	453	453
5384337	450	450
5385648	437	437
5387022	458	458
5388407	456	456
5389730	461	461
5391154	453	453
5392433	451	451
5393876	453	453
5395186	456	456
5396199	479	479
5397457	437	437
5398833	441	441
5400100	439	439
5401489	451	451
5402848	454	454
5404189	440	440
5405483	434	434
5406848	446	446
5408159	459	459
5409525	431	431
5410907	468	468
5412200	446	446
5413564	444	444
5414884	442	442
5416256	455	455
5417588	442	442
5418932	443	443
5420316	462	462
5421679	452	452
5423050	459	459
5424517	477	477
5425852	461	461
5426910	482	482
5428095	419	419
5429520	454	454
5430815	456	456
5431877	457	457
5433085	446	446
5434500	444	444
5435841	469	469
5437324	470	470
5438715	470	470
5440032	462	462
5441492	452	452
5442727	439	439
5444120	449	449
5445507	462	462
5446861	462	462
5447871	484	484
5449122	434	434
5450496	436	436
5451879	466	466
5453272	467	467
5454705	469	469
5456052	464	464
5457066	476	476
5458434	466	466
5459749	453	453
5461083	424	424
5462426	468	468
5463827	439	439
5465174	461	461
5466486	446	446
5467809	428	428
5469161	461	461
5470191	483	483
5471507	454	454
5472826	439	439
5474133	434	434
5475171	505	505
5476557	465	465
5477992	473	473
5479386	467	467
5480814	475	475
5482224	462	462
5483560	461	461
5484944	450	450
5486384	472	472
5487808	480	480
5489233	484	484
5490527	441	441
5491846	430	430
5493329	479	479
5494649	463	463
5496027	455	455
5497423	453	453
5498927	488	488
5500187	451	451
5501282	509	509
5502567	453	453
5504036	469	469
5505494	482	482
5506850	469	469
5508241	458	458
5509506	433	433
5510844	436	436
5512226	452	452
5513545	442	442
5514861	438	438
5516310	472	472
5517624	451	451
5518953	454	454
5520327	436	436
5521686	462	462
5522704	499	499
5523984	444	444
5525403	460	460
5526788	463	463
5528142	446	446
5529511	455	455
5530959	473	473
5532267	452	452
5533653	455	455
5535025	457	457
5536394	453	453
5537743	449	449
5539117	465	465
5540486	456	456
5541874	461	461
5543253	453	453
5544596	447	447
5545617	496	496
5546911	446	446
5548375	466	466
5549661	454	454
5551120	463	463
5552550	472	472
5553867	457	457
5555264	459	459
5556683	463	463
5558130	476	476
5559454	470	470
5560887	457	457
5562230	453	453
5563645	474	474
5565086	471	471
5566398	454	454
5567847	465	465
5569258	468	468
5570627	467	467
5571673	479	479
5573037	484	484
5574398	451	451
5575786	458	458
5577274	484	484
5578630	466	466
5579648	484	484
5581013	478	478
5582440	467	467
5583912	472	472
5585209	464	464
5586635	462	462
5588069	468	468
5589436	474	474
5590445	476	476
5591792	465	465
5593294	478	478
5594736	483	483
5596026	448	448
5597466	463	463
5598799	461	461
5600184	444	444
5601675	487	487
5602947	455	455
5604098	540	540
5605361	447	447
5606371	459	459
5607740	482	482
5609121	449	449
5610591	487	487
5611926	461	461
5612977	483	483
5614307	462	462
5615699	455	455
5617157	479	479
5618545	466	466
5619913	465	465
5620915	478	478
5622258	456	456
5623702	477	477
5625141	473	473
5626525	460	460
5627976	475	475
5629287	449	449
5630757	486	486
5632095	454	454
5633510	468	468
5634951	478	478
5636363	468	468
5637371	485	485
5638676	464	464
5640086	451	451
5641476	467	467
5642876	463	463
5643881	480	480
5645158	447	447
5646191	472	472
5647614	494	494
5648991	460	460
5650345	455	455
5651356	485	485
5652784	479	479
5654158	473	473
5655617	472	472
5656943	464	464
5657978	480	480
5659315	466	466
5660770	470	470
5662249	482	482
5663619	464	464
5665051	481	481
5666423	467	467
5667443	482	482
5668713	442	442
5669730	483	483
5671123	465	465
5672530	467	467
5673903	463	463
5674918	478	478
5676367	493	493
5677781	474	474
5678782	488	488
5680188	471	471
5681644	489	489
5683008	469	469
5684446	460	460
5685953	490	490
5687237	460	460
5688241	472	472
5689608	464	464
5690983	462	462
5691992	476	476
5693455	493	493
5694825	477	477
5696324	474	474
5697799	500	500
5698831	495	495
5700284	490	490
5701689	477	477
5703097	465	465
5704418	448	448
5705871	479	479
5706882	493	493
5708265	465	465
5709700	475	475
5711157	482	482
5712519	466	466
5713946	467	467
5715321	465	465
5716373	510	510
5717751	464	464
5719130	464	464
5720511	461	461
5721882	460	460
5723339	472	472
5724734	468	468
5726094	458	458
5727534	471	471
5728938	473	473
5729947	500	500
5731305	463	463
5732786	465	465
5734131	469	469
5735152	482	482
5736477	459	459
5737482	469	469
5738860	480	480
5739880	488	488
5741378	500	500
5742750	468	468
5744206	471	471
5745578	475	475
5747026	470	470
5748425	476	476
5749907	479	479
5750917	503	503
5751946	507	507
5753271	458	458
5754684	466	466
5756096	468	468
5757098	486	486
5758118	505	505
5759433	446	446
5760437	478	478
5761774	468	468
5762778	482	482
5763794	493	493
5765208	478	478
5766556	467	467
5767607	489	489
5768948	462	462
5770387	467	467
5771801	475	475
5772805	486	486
5774139	456	456
5775149	481	481
5776515	465	465
5777955	475	475
5778956	506	506
5780431	473	473
5781833	480	480
5783261	473	473
5784741	488	488
5786233	488	488
5787541	468	468
5788595	486	486
5789943	476	476
5791344	446	446
5792732	465	465
5794182	479	479
5795682	492	492
5796941	449	449
5798003	471	471
5799332	484	484
5800830	465	465
5802243	480	480
5803536	456	456
5804928	448	448
5806369	467	467
5807796	483	483
5809133	455	455
5810570	462	462
5812037	482	482
5813445	488	488
5814457	487	487
5815838	461	461
5817206	466	466
5818628	467	467
5820029	468	468
5821038	488	488
5822377	449	449
5823786	458	458
5825168	478	478
5826222	480	480
5827517	461	461
5828886	458	458
5829917	487	487
5831283	470	470
5832303	472	472
5833670	480	480
5835133	470	470
5836515	472	472
5837568	500	500
5838875	465	465
5840322	469	469
5841329	488	488
5842686	473	473
5844174	473	473
5845617	482	482
5846952	468	468
5848394	457	457
5849753	465	465
5850756	498	498
5852218	475	475
5853632	470	470
5854635	498	498
5855636	490	490
5856647	510	510
5857886	427	427
5858947	498	498
5860261	454	454
5861708	467	467
5863163	487	487
5864168	490	490
5865511	471	471
5866928	455	455
5868439	487	487
5869926	501	501
5871276	464	464
5872808	486	486
5874277	506	506
5875280	492	492
5876281	473	473
5877789	512	512
5879089	464	464
5880157	510	510
5881164	483	483
5882507	461	461
5883931	470	470
5884956	480	480
5886291	467	467
5887315	488	488
5888704	470	470
5890114	471	471
5891118	486	486
5892556	490	490
5894019	484	484
5895486	486	486
5896903	474	474
5897904	489	489
5899272	461	461
5900712	470	470
5902073	470	470
5903077	479	479
5904529	478	478
5905900	476	476
5906928	486	486
5908297	458	458
5909307	495	495
5910642	460	460
5912087	467	467
5913489	477	477
5914869	455	455
5916268	457	457
5917283	498	498
5918738	480	480
5920178	489	489
5921515	467	467
5922991	463	463
5924403	472	472
5925755	472	472
5926766	476	476
5928240	483	483
5929482	442	442
5930496	476	476
5931504	486	486
5932781	454	454
5933846	507	507
5935174	462	462
5936675	474	474
5938008	455	455
5939041	492	492
5940372	456	456
5941387	505	505
5942398	481	481
5943414	514	514
5944724	447	447
5945743	485	485
5947157	476	476
5948173	494	494
5949567	475	475
5950571	488	488
5951967	480	480
5953344	453	453
5954681	443	443
5956155	480	480
5957530	459	459
5958538	501	501
5959754	420	420
5961191	460	460
5962673	485	485
5964060	474	474
5965409	452	452
5966761	458	458
5968186	461	461
5969510	449	449
5970917	459	459
5972244	447	447
5973587	447	447
5974594	494	494
5976021	480	480
5977025	501	501
5978390	462	462
5979836	462	462
5981235	478	478
5982549	455	455
5984033	467	467
5985337	462	462
5986720	449	449
5988142	466	466
5989469	453	453
5990488	474	474
5991829	466	466
5993236	466	466
5994627	460	460
5996036	472	472
5997473	473	473
5998904	479	479
6000218	449	449
6001705	476	476
6003137	477	477
6004482	466	466
6005944	461	461
6007353	487	487
6008706	455	455
6010123	467	467
6011547	470	470
6012952	462	462
6014309	467	467
6015778	471	471
6017212	485	485
6018549	459	459
6019558	490	490
6020867	450	450
6021901	472	472
6023283	487	487
6024349	507	507
6025380	499	499
6026693	458	458
6027699	473	473
6029034	471	471
6030531	467	467
6031919	468	468
6033306	468	468
6034324	496	496
6035707	473	473
6037146	465	465
6038521	472	472
6039548	481	481
6040937	477	477
6042293	453	453
6043775	483	483
6045085	454	454
6046117	496	496
6047491	467	467
6048961	476	476
6050362	476	476
6051735	469	469
6053147	460	460
6054571	474	474
6055945	453	453
6057355	465	465
6058693	459	459
6060074	450	450
6061461	465	465
6062779	451	451
6063851	498	498
6065199	465	465
6066550	461	461
6067556	480	480
6068583	494	494
6069869	443	443
6071281	460	460
6072660	461	461
6073994	451	451
6075324	437	437
6076326	491	491
6077603	436	436
6078989	454	454
6080461	485	485
6081475	490	490
6082728	429	429
6083745	468	468
6085089	469	469
6086534	473	473
6087937	474	474
6089441	484	484
6090680	447	447
6092135	466	466
6093550	465	465
6094948	475	475
6096293	455	455
6097715	468	468
6099188	480	480
6100193	490	490
6101544	452	452
6102836	448	448
6104275	451	451
6105678	478	478
6107043	460	460
6108257	420	420
6109611	448	448
6111003	447	447
6112326	454	454
6113749	465	465
6115214	477	477
6116615	480	480
6118025	470	470
6119396	453	453
6120840	480	480
6121859	492	492
6123194	462	462
6124226	497	497
6125273	499	499
6126280	502	502
6127661	483	483
6129088	468	468
6130097	491	491
6131439	450	450
6132887	478	478
6134246	466	466
6135265	481	481
6136266	495	495
6137704	489	489
6138745	499	499
6140086	470	470
6141574	476	476
6143075	489	489
6144444	479	479
6145860	468	468
6146883	501	501
6147942	536	536
6149239	432	432
6150295	525	525
6151678	468	468
6152755	527	527
6154102	452	452
6155487	460	460
6156491	486	486
6157833	443	443
6158847	499	499
6160311	490	490
6161794	488	488
6163146	462	462
6164159	486	486
6165566	484	484
6166600	493	493
6168045	487	487
6169478	476	476
6170803	460	460
6171808	492	492
6173205	452	452
6174580	463	463
6175998	470	470
6177390	468	468
6178769	463	463
6180208	473	473
6181505	441	441
6182812	441	441
6184108	433	433
6185484	446	446
6186883	464	464
6188220	450	450
6189534	438	438
6190844	438	438
6192175	436	436
6193461	444	444
6194792	436	436
6196137	450	450
6197480	454	454
6198486	463	463
6199795	456	456
6201128	440	440
6202175	486	486
6203378	436	436
6204750	436	436
6206051	442	442
6207422	445	445
6208720	447	447
6210080	451	451
6211414	441	441
6212696	440	440
6213775	482	482
6214963	424	424
6216330	434	434
6217685	465	465
6219106	462	462
6220487	462	462
6221904	469	469
6223208	452	452
6224620	453	453
6226019	463	463
6227393	464	464
6228735	450	450
6230177	467	467
6231574	472	472
6232965	465	465
6234426	470	470
6235439	509	509
6236667	423	423
6237710	489	489
6238978	442	442
6239984	477	477
6241407	473	473
6242814	465	465
6244259	482	482
6245694	480	480
6247032	466	466
6248449	451	451
6249807	469	469
6250809	471	471
6252226	472	472
6253557	460	460
6255083	484	484
6256346	444	444
6257374	496	496
6258761	461	461
6260082	457	457
6261100	475	475
6262521	479	479
6263942	465	465
6265311	463	463
6266698	475	475
6268155	463	463
6269678	505	505
6271053	474	474
6272388	451	451
6273394	476	476
6274807	480	480
6276245	478	478
6277273	496	496
6278631	466	466
6279953	446	446
6281387	463	463
6282828	484	484
6283836	481	481
6285162	475	475
6286277	499	499
6287648	487	487
6289025	445	445
6290436	473	473
6291800	469	469
6292824	484	484
6294145	459	459
6295590	464	464
6296986	472	472
6297996	482	482
6299336	461	461
6300721	464	464
6302226	484	484
6303550	466	466
6305039	471	471
6306366	458	458
6307796	469	469
6309197	476	476
6310587	445	445
6311895	449	449
6313206	449	449
6314727	478	478
6316101	470	470
6317435	460	460
6318797	448	448
6320223	461	461
6321584	462	462
6322994	462	462
6324398	469	469
6325701	452	452
6327127	454	454
6328569	467	467
6329866	467	467
6330870	483	483
6332284	467	467
6333697	466	466
6335040	465	465
6336478	461	461
6337817	453	453
6338821	483	483
6340155	454	454
6341169	484	484
6342504	471	471
6343949	464	464
6345434	476	476
6346798	469	469
6348111	445	445
6349491	465	465
6350499	472	472
6351863	468	468
6353205	442	442
6354653	482	482
6356095	480	480
6357453	452	452
6358487	493	493
6359843	458	458
6360844	491	491
6362240	471	471
6363257	493	493
6364699	478	478
6366084	469	469
6367437	464	464
6368456	492	492
6369458	487	487
6370468	514	514
6371920	482	482
6373195	451	451
6374229	491	491
6375230	484	484
6376609	459	459
6377987	477	477
6378995	475	475
6379999	501	501
6381316	452	452
6382786	482	482
6384197	476	476
6385539	455	455
6386962	464	464
6388456	493	493
6389813	467	467
6391257	473	473
6392712	472	472
6394054	464	464
6395075	491	491
6396445	465	465
6397836	458	458
6399168	465	465
6400592	461	461
6402072	469	469
6403353	463	463
6404395	503	503
6405818	470	470
6407287	485	485
6408538	437	437
6410021	468	468
6411474	483	483
6412756	453	453
6414237	466	466
6415532	454	454
6416573	480	480
6417870	465	465
6419263	446	446
6420597	450	450
6421991	468	468
6423355	448	448
6424618	433	433
6425640	465	465
6426995	472	472
6428349	442	442
6429848	490	490
6431168	469	469
6432182	472	472
6433481	444	444
6434925	464	464
6436286	459	459
6437305	494	494
6438743	491	491
6439748	488	488
6441163	473	473
6442500	462	462
6443509	507	507
6444545	493	493
6445935	475	475
6447362	462	462
6448372	496	496
6449627	435	435
6450688	464	464
6451958	446	446
6453317	446	446
6454619	453	453
6456030	463	463
6457468	473	473
6458917	475	475
6460202	454	454
6461203	464	464
6462214	498	498
6463588	483	483
6464638	478	478
6465974	471	471
6467387	458	458
6468762	461	461
6470115	463	463
6471523	458	458
6472864	460	460
6474275	463	463
6475706	458	458
6477038	466	466
6478397	457	457
6479457	495	495
6480776	461	461
6482256	465	465
6483663	471	471
6484966	463	463
6486447	461	461
6487951	502	502
6489230	456	456
6490320	510	510
6491704	470	470
6493250	496	496
6494594	472	472
6496016	460	460
6497433	476	476
6498812	467	467
6500270	464	464
6501616	463	463
6503067	477	477
6504387	453	453
6505753	456	456
6507133	456	456
6508535	466	466
6509946	466	466
6511433	477	477
6512755	465	465
6513758	473	473
6515080	468	468
6516129	499	499
6517511	466	466
6518888	448	448
6520191	452	452
6521206	477	477
6522507	442	442
6523914	458	458
6525397	486	486
6526721	465	465
6528109	456	456
6529579	471	471
6530969	473	473
6532404	478	478
6533788	463	463
6534792	488	488
6536128	451	451
6537133	485	485
6538490	451	451
6539858	461	461
6541326	484	484
6542757	471	471
6544179	481	481
6545509	460	460
6546975	467	467
6548384	470	470
6549735	461	461
6550748	482	482
6552079	454	454
6553413	448	448
6554906	481	481
6556281	469	469
6557696	465	465
6559066	466	466
6560435	450	450
6561830	462	462
6562838	484	484
6564204	470	470
6565570	453	453
6566950	445	445
6568365	484	484
6569718	455	455
6571144	457	457
6572567	476	476
6573862	453	453
6574921	498	498
6576207	449	449
6577249	485	485
6578575	472	472
6579989	455	455
6581395	468	468
6582740	464	464
6584147	457	457
6585583	464	464
6586872	455	455
6587887	471	471
6589282	476	476
6590589	439	439
6591969	464	464
6593361	458	458
6594401	494	494
6595714	457	457
6597126	449	449
6598426	457	457
6599799	446	446
6601175	447	447
6602550	470	470
6603979	468	468
6605273	454	454
6606776	472	472
6608047	447	447
6609412	446	446
6610823	469	469
6612144	435	435
6613522	470	470
6614899	455	455
6616298	462	462
6617316	487	487
6618719	478	478
6620070	445	445
6621437	460	460
6622451	485	485
6623704	443	443
6624719	471	471
6626040	460	460
6627472	461	461
6628482	492	492
6629900	476	476
6630902	493	493
6631917	507	507
6633264	472	472
6634302	501	501
6635344	485	485
6636767	496	496
6637785	489	489
6639253	481	481
6640682	489	489
6641686	512	512
6642725	512	512
6644217	489	489
6645685	486	486
6647157	499	499
6648571	470	470
6649598	518	518
6650665	517	517
6651672	503	503
6652689	512	512
6653690	499	499
6655182	500	500
6656213	507	507
6657618	486	486
6659054	475	475
6660074	492	492
6661501	479	479
6662519	498	498
6663878	466	466
6665381	485	485
6666756	477	477
6667793	513	513
6669291	482	482
6670619	468	468
6671680	500	500
6673064	477	477
6674075	499	499
6675096	487	487
6676099	501	501
6677482	480	480
6678974	477	477
6680005	527	527
6681016	489	489
6682402	476	476
6683845	477	477
6684865	495	495
6686162	449	449
6687582	452	452
6688650	508	508
6690018	489	489
6691552	482	482
6692991	495	495
6694007	495	495
6695359	468	468
6696385	468	468
6697820	508	508
6699255	477	477
6700270	490	490
6701612	455	455
6702646	488	488
6704053	483	483
6705454	471	471
6706834	451	451
6707849	497	497
6709346	500	500
6710353	501	501
6711724	466	466
6713309	501	501
6714675	477	477
6716138	475	475
6717183	532	532
6718710	497	497
6720040	469	469
6721504	472	472
6722521	514	514
6723876	452	452
6725247	471	471
6726267	478	478
6727684	464	464
6729005	458	458
6730017	494	494
6731454	482	482
6732903	480	480
6733948	516	516
6734948	502	502
6736377	472	472
6737732	472	472
6738755	487	487
6739787	505	505
6740787	478	478
6742140	482	482
6743142	502	502
6744146	479	479
6745587	478	478
6746894	463	463
6747895	483	483
6748962	517	517
6750290	464	464
6751776	466	466
6753198	473	473
6754575	473	473
6755949	460	460
6757405	474	474
6758791	472	472
6759841	509	509
6761132	452	452
6762614	466	466
6764091	491	491
6765548	489	489
6766981	484	484
6767999	490	490
6769401	479	479
6770863	478	478
6771871	495	495
6773294	487	487
6774764	485	485
6776182	477	477
6777193	472	472
6778529	475	475
6780033	480	480
6781042	504	504
6782470	481	481
6783471	485	485
6784909	480	480
6786337	487	487
6787358	518	518
6788428	504	504
6789923	500	500
6790935	504	504
6792258	453	453
6793356	509	509
6794770	485	485
6796240	485	485
6797268	495	495
6798783	511	511
6800226	496	496
6801655	462	462
6803059	478	478
6804374	445	445
6805909	490	490
6807394	507	507
6808775	471	471
6809786	494	494
6810795	491	491
6812111	455	455
6813135	502	502
6814146	483	483
6815557	466	466
6816995	479	479
6818011	520	520
6819477	478	478
6820810	467	467
6822099	424	424
6823135	505	505
6824437	449	449
6825472	477	477
6826861	475	475
6827877	491	491
6829283	469	469
6830717	478	478
6832196	489	489
6833637	479	479
6835056	485	485
6836059	484	484
6837469	476	476
6838473	486	486
6839962	491	491
6841354	489	489
6842363	490	490
6843792	474	474
6845269	483	483
6846668	473	473
6847674	496	496
6849208	505	505
6850607	483	483
6851983	457	457
6853000	506	506
6854023	490	490
6855316	460	460
6856351	490	490
6857377	490	490
6858702	468	468
6859767	496	496
6861105	470	470
6862581	472	472
6864037	487	487
6865453	479	479
6866804	458	458
6868280	470	470
6869296	506	506
6870588	433	433
6872056	478	478
6873458	475	475
6874896	476	476
6875945	502	502
6877288	469	469
6878719	455	455
6880155	479	479
6881615	494	494
6883002	466	466
6884498	485	485
6885954	486	486
6887312	477	477
6888759	466	466
6890216	476	476
6891563	462	462
6892608	500	500
6893929	466	466
6894946	481	481
6896338	476	476
6897764	466	466
6898767	488	488
6900197	482	482
6901216	482	482
6902603	484	484
6904016	468	468
6905479	475	475
6906801	467	467
6907817	476	476
6908820	514	514
6910212	475	475
6911271	501	501
6912606	465	465
6913695	498	498
6915133	492	492
6916558	484	484
6917573	489	489
6919015	488	488
6920018	487	487
6921397	472	472
6922829	473	473
6923847	496	496
6925271	480	480
6926725	478	478
6928161	487	487
6929162	483	483
6930477	451	451
6931905	461	461
6933363	482	482
6934694	457	457
6936132	464	464
6937440	463	463
6938911	464	464
6940299	471	471
6941636	449	449
6943057	473	473
6944401	461	461
6945849	459	459
6947295	485	485
6948593	452	452
6949601	485	485
6950614	476	476
6951906	457	457
6952992	510	510
6954349	469	469
6955355	477	477
6956717	476	476
6958162	464	464
6959556	469	469
6960942	461	461
6962365	476	476
